tilt,prec,rad
180.0,330.0,-1.18646004419
180.0,330.0,-1.18504126424
180.0,330.0,-1.18361327721
180.0,330.0,-1.18217611488
180.0,330.0,-1.18072980908
180.0,330.0,-1.17927439175
180.0,330.0,-1.17780989487
180.0,330.0,-1.17633635053
180.0,330.0,-1.17485379088
180.0,330.0,-1.17336224813
180.0,330.0,-1.17186175457
180.0,330.0,-1.17035234259
180.0,330.0,-1.16883404462
180.0,330.0,-1.16730689317
180.0,330.0,-1.16577092084
180.0,330.0,-1.16422616028
180.0,330.0,-1.16267264422
180.0,330.0,-1.16111040547
180.0,330.0,-1.1595394769
180.0,330.0,-1.15795989146
180.0,330.0,-1.15637168215
180.0,330.0,-1.15477488207
180.0,330.0,-1.15316952437
180.0,330.0,-1.15155564226
180.0,330.0,-1.14993326905
180.0,330.0,-1.14830243809
180.0,330.0,-1.14666318282
180.0,330.0,-1.14501553672
180.0,330.0,-1.14335953337
180.0,330.0,-1.14169520639
180.0,330.0,-1.14002258948
180.0,330.0,-1.13834171641
180.0,330.0,-1.13665262101
180.0,330.0,-1.13495533716
180.0,330.0,-1.13324989884
180.0,330.0,-1.13153634007
180.0,330.0,-1.12981469494
190.0,330.0,-1.1280849976
190.0,330.0,-1.12634728227
190.0,330.0,-1.12460158324
190.0,330.0,-1.12284793484
190.0,330.0,-1.1210863715
190.0,330.0,-1.11931692766
190.0,330.0,-1.11753963788
190.0,330.0,-1.11575453674
190.0,330.0,-1.1139616589
190.0,330.0,-1.11216103907
190.0,330.0,-1.11035271203
190.0,330.0,-1.10853671261
190.0,330.0,-1.10671307571
190.0,330.0,-1.10488183629
190.0,330.0,-1.10304302937
190.0,330.0,-1.10119669
190.0,330.0,-1.09934285333
190.0,330.0,-1.09748155455
190.0,340.0,-1.0956128289
190.0,340.0,-1.09373671168
190.0,340.0,-1.09185323826
190.0,340.0,-1.08996244405
190.0,340.0,-1.08806436453
190.0,340.0,-1.08615903522
190.0,340.0,-1.08424649172
190.0,340.0,-1.08232676965
190.0,340.0,-1.08039990471
190.0,340.0,-1.07846593265
190.0,340.0,-1.07652488927
190.0,340.0,-1.07457681043
190.0,340.0,-1.07262173203
190.0,340.0,-1.07065969003
190.0,340.0,-1.06869072044
190.0,340.0,-1.06671485934
190.0,340.0,-1.06473214283
190.0,340.0,-1.06274260709
190.0,340.0,-1.06074628833
190.0,340.0,-1.05874322281
190.0,340.0,-1.05673344686
190.0,340.0,-1.05471699685
190.0,340.0,-1.05269390918
190.0,340.0,-1.05066422034
190.0,340.0,-1.04862796682
190.0,340.0,-1.04658518519
190.0,340.0,-1.04453591207
190.0,340.0,-1.04248018411
190.0,340.0,-1.04041803801
190.0,340.0,-1.03834951052
190.0,340.0,-1.03627463845
190.0,340.0,-1.03419345862
190.0,340.0,-1.03210600793
190.0,340.0,-1.03001232332
190.0,340.0,-1.02791244175
190.0,340.0,-1.02580640025
190.0,340.0,-1.02369423589
190.0,340.0,-1.02157598577
190.0,340.0,-1.01945168704
190.0,340.0,-1.01732137691
190.0,340.0,-1.01518509259
190.0,340.0,-1.01304287138
190.0,340.0,-1.01089475059
190.0,340.0,-1.00874076758
190.0,340.0,-1.00658095975
190.0,340.0,-1.00441536455
190.0,340.0,-1.00224401946
190.0,340.0,-1.00006696198
190.0,340.0,-0.997884229701
190.0,340.0,-0.995695860201
190.0,340.0,-0.993501891123
190.0,340.0,-0.991302360141
190.0,340.0,-0.989097304967
190.0,340.0,-0.986886763351
190.0,340.0,-0.984670773079
190.0,340.0,-0.982449371973
190.0,340.0,-0.980222597892
190.0,340.0,-0.977990488729
190.0,340.0,-0.975753082414
190.0,350.0,-0.97351041691
190.0,350.0,-0.971262530216
190.0,350.0,-0.969009460364
190.0,350.0,-0.966751245419
190.0,350.0,-0.964487923481
190.0,350.0,-0.962219532681
190.0,350.0,-0.959946111183
190.0,350.0,-0.957667697182
190.0,350.0,-0.955384328908
190.0,350.0,-0.953096044618
190.0,350.0,-0.950802882602
190.0,350.0,-0.94850488118
190.0,350.0,-0.946202078702
190.0,350.0,-0.943894513547
190.0,350.0,-0.941582224124
190.0,350.0,-0.939265248871
200.0,350.0,-0.936943626254
200.0,350.0,-0.934617394766
200.0,350.0,-0.932286592929
200.0,350.0,-0.929951259291
200.0,350.0,-0.927611432428
200.0,350.0,-0.925267150943
200.0,350.0,-0.922918453462
200.0,350.0,-0.920565378639
200.0,350.0,-0.918207965153
200.0,350.0,-0.915846251707
200.0,350.0,-0.913480277029
200.0,350.0,-0.911110079871
200.0,350.0,-0.908735699009
200.0,350.0,-0.90635717324
200.0,350.0,-0.903974541386
200.0,350.0,-0.901587842291
200.0,350.0,-0.89919711482
200.0,350.0,-0.896802397862
200.0,350.0,-0.894403730323
200.0,350.0,-0.892001151134
200.0,350.0,-0.889594699244
200.0,350.0,-0.887184413623
200.0,350.0,-0.88477033326
200.0,350.0,-0.882352497162
200.0,350.0,-0.879930944357
200.0,350.0,-0.877505713891
200.0,350.0,-0.875076844826
200.0,350.0,-0.872644376244
200.0,350.0,-0.870208347243
200.0,350.0,-0.867768796937
200.0,350.0,-0.865325764457
200.0,350.0,-0.862879288951
200.0,350.0,-0.860429409581
200.0,350.0,-0.857976165524
200.0,350.0,-0.855519595973
200.0,350.0,-0.853059740135
200.0,350.0,-0.85059663723
200.0,350.0,-0.848130326493
200.0,350.0,-0.84566084717
200.0,350.0,-0.843188238522
200.0,350.0,-0.84071253982
200.0,350.0,-0.838233790349
200.0,350.0,-0.835752029404
200.0,0.0,-0.833267296292
200.0,0.0,-0.83077963033
200.0,0.0,-0.828289070847
200.0,0.0,-0.825795657178
200.0,0.0,-0.823299428671
200.0,0.0,-0.820800424683
200.0,0.0,-0.818298684577
200.0,0.0,-0.815794247727
200.0,0.0,-0.813287153512
200.0,0.0,-0.810777441322
200.0,0.0,-0.808265150552
200.0,0.0,-0.805750320602
200.0,0.0,-0.803232990882
200.0,0.0,-0.800713200805
200.0,0.0,-0.798190989789
200.0,0.0,-0.79566639726
200.0,0.0,-0.793139462646
200.0,0.0,-0.79061022538
200.0,0.0,-0.788078724899
200.0,0.0,-0.785545000643
200.0,0.0,-0.783009092055
200.0,0.0,-0.780471038581
200.0,0.0,-0.777930879669
200.0,0.0,-0.775388654768
200.0,0.0,-0.772844403329
200.0,0.0,-0.770298164805
200.0,0.0,-0.767749978647
200.0,0.0,-0.765199884309
200.0,0.0,-0.762647921243
200.0,0.0,-0.760094128901
200.0,0.0,-0.757538546732
200.0,0.0,-0.754981214188
200.0,0.0,-0.752422170714
200.0,0.0,-0.749861455755
200.0,0.0,-0.747299108755
200.0,0.0,-0.744735169152
200.0,0.0,-0.742169676383
200.0,0.0,-0.739602669878
200.0,0.0,-0.737034189066
200.0,0.0,-0.73446427337
200.0,0.0,-0.731892962206
200.0,0.0,-0.729320294988
200.0,0.0,-0.726746311122
200.0,0.0,-0.724171050008
200.0,0.0,-0.721594551038
200.0,0.0,-0.7190168536
200.0,0.0,-0.716437997072
200.0,0.0,-0.713858020824
200.0,0.0,-0.71127696422
200.0,0.0,-0.708694866611
210.0,0.0,-0.706111767344
210.0,0.0,-0.703527705753
210.0,0.0,-0.700942721164
210.0,0.0,-0.698356852889
210.0,0.0,-0.695770140235
210.0,0.0,-0.693182622493
210.0,0.0,-0.690594338945
210.0,0.0,-0.68800532886
210.0,0.0,-0.685415631495
210.0,10.0,-0.682825286095
210.0,10.0,-0.680234331889
210.0,10.0,-0.677642808097
210.0,10.0,-0.67505075392
210.0,10.0,-0.67245820855
210.0,10.0,-0.669865211159
210.0,10.0,-0.667271800907
210.0,10.0,-0.664678016939
210.0,10.0,-0.662083898381
210.0,10.0,-0.659489484346
210.0,10.0,-0.656894813927
210.0,10.0,-0.654299926203
210.0,10.0,-0.651704860234
210.0,10.0,-0.649109655061
210.0,10.0,-0.646514349708
210.0,10.0,-0.64391898318
210.0,10.0,-0.641323594464
210.0,10.0,-0.638728222525
210.0,10.0,-0.636132906309
210.0,10.0,-0.633537684744
210.0,10.0,-0.630942596733
210.0,10.0,-0.628347681162
210.0,10.0,-0.625752976893
210.0,10.0,-0.623158522766
210.0,10.0,-0.620564357601
210.0,10.0,-0.617970520192
210.0,10.0,-0.615377049314
210.0,10.0,-0.612783983714
210.0,10.0,-0.610191362118
210.0,10.0,-0.607599223227
210.0,10.0,-0.605007605717
210.0,10.0,-0.60241654824
210.0,10.0,-0.599826089421
210.0,10.0,-0.59723626786
210.0,10.0,-0.594647122131
210.0,10.0,-0.592058690781
210.0,10.0,-0.58947101233
210.0,10.0,-0.586884125271
210.0,10.0,-0.584298068068
210.0,10.0,-0.581712879157
210.0,10.0,-0.579128596947
210.0,10.0,-0.576545259817
210.0,10.0,-0.573962906115
210.0,10.0,-0.571381574163
210.0,10.0,-0.56880130225
210.0,10.0,-0.566222128634
210.0,10.0,-0.563644091543
210.0,10.0,-0.561067229176
210.0,10.0,-0.558491579696
210.0,10.0,-0.555917181237
210.0,10.0,-0.553344071899
210.0,10.0,-0.55077228975
210.0,10.0,-0.548201872824
210.0,10.0,-0.545632859122
210.0,10.0,-0.54306528661
210.0,10.0,-0.540499193222
210.0,10.0,-0.537934616853
210.0,10.0,-0.535371595367
210.0,10.0,-0.53281016659
210.0,20.0,-0.530250368314
210.0,20.0,-0.527692238291
210.0,20.0,-0.52513581424
210.0,20.0,-0.522581133842
210.0,20.0,-0.520028234739
210.0,20.0,-0.517477154536
210.0,20.0,-0.514927930801
210.0,20.0,-0.512380601062
210.0,20.0,-0.509835202808
210.0,20.0,-0.507291773488
210.0,20.0,-0.504750350513
210.0,20.0,-0.502210971253
210.0,20.0,-0.499673673037
210.0,20.0,-0.497138493153
210.0,20.0,-0.494605468849
210.0,20.0,-0.49207463733
210.0,20.0,-0.489546035759
210.0,20.0,-0.487019701257
210.0,20.0,-0.484495670903
210.0,20.0,-0.481973981732
210.0,20.0,-0.479454670735
210.0,20.0,-0.476937774858
210.0,20.0,-0.474423331007
210.0,20.0,-0.471911376038
210.0,20.0,-0.469401946767
220.0,20.0,-0.466895079959
220.0,20.0,-0.464390812338
220.0,20.0,-0.461889180581
220.0,20.0,-0.459390221315
220.0,20.0,-0.456893971124
220.0,20.0,-0.454400466543
220.0,20.0,-0.45190974406
220.0,20.0,-0.449421840114
220.0,20.0,-0.446936791097
220.0,20.0,-0.44445463335
220.0,20.0,-0.441975403168
220.0,20.0,-0.439499136794
220.0,20.0,-0.437025870421
220.0,20.0,-0.434555640194
220.0,20.0,-0.432088482206
220.0,20.0,-0.429624432498
220.0,20.0,-0.427163527062
220.0,20.0,-0.424705801836
220.0,20.0,-0.422251292708
220.0,20.0,-0.419800035512
220.0,20.0,-0.41735206603
220.0,20.0,-0.41490741999
220.0,20.0,-0.412466133068
220.0,20.0,-0.410028240884
220.0,20.0,-0.407593779007
220.0,20.0,-0.405162782947
220.0,20.0,-0.402735288163
220.0,20.0,-0.400311330057
220.0,20.0,-0.397890943975
220.0,20.0,-0.395474165208
220.0,20.0,-0.393061028989
220.0,20.0,-0.390651570496
220.0,20.0,-0.388245824849
220.0,20.0,-0.385843827111
220.0,20.0,-0.383445612286
220.0,30.0,-0.381051215321
220.0,30.0,-0.378660671105
220.0,30.0,-0.376274014467
220.0,30.0,-0.373891280177
220.0,30.0,-0.371512502945
220.0,30.0,-0.369137717422
220.0,30.0,-0.366766958198
220.0,30.0,-0.364400259803
220.0,30.0,-0.362037656706
220.0,30.0,-0.359679183313
220.0,30.0,-0.357324873971
220.0,30.0,-0.354974762963
220.0,30.0,-0.35262888451
220.0,30.0,-0.35028727277
220.0,30.0,-0.34794996184
220.0,30.0,-0.345616985752
220.0,30.0,-0.343288378472
220.0,30.0,-0.340964173907
220.0,30.0,-0.338644405894
220.0,30.0,-0.33632910821
220.0,30.0,-0.334018314564
220.0,30.0,-0.3317120586
220.0,30.0,-0.329410373897
220.0,30.0,-0.327113293967
220.0,30.0,-0.324820852257
220.0,30.0,-0.322533082144
220.0,30.0,-0.320250016941
220.0,30.0,-0.317971689892
220.0,30.0,-0.315698134174
220.0,30.0,-0.313429382895
220.0,30.0,-0.311165469094
220.0,30.0,-0.308906425743
220.0,30.0,-0.306652285744
220.0,30.0,-0.304403081928
220.0,30.0,-0.302158847058
220.0,30.0,-0.299919613827
220.0,30.0,-0.297685414855
220.0,30.0,-0.295456282694
220.0,30.0,-0.293232249824
220.0,30.0,-0.291013348652
220.0,30.0,-0.288799611515
220.0,30.0,-0.286591070677
220.0,30.0,-0.28438775833
220.0,30.0,-0.282189706593
220.0,30.0,-0.279996947511
220.0,30.0,-0.277809513057
220.0,30.0,-0.275627435128
220.0,30.0,-0.273450745551
220.0,30.0,-0.271279476074
220.0,30.0,-0.269113658373
220.0,30.0,-0.266953324047
220.0,30.0,-0.264798504623
220.0,30.0,-0.262649231547
220.0,30.0,-0.260505536195
220.0,30.0,-0.258367449862
220.0,30.0,-0.256235003767
220.0,30.0,-0.254108229056
220.0,30.0,-0.251987156792
230.0,30.0,-0.249871817964
230.0,40.0,-0.247762243482
230.0,40.0,-0.245658464178
230.0,40.0,-0.243560510806
230.0,40.0,-0.24146841404
230.0,40.0,-0.239382204475
230.0,40.0,-0.237301912626
230.0,40.0,-0.235227568931
230.0,40.0,-0.233159203746
230.0,40.0,-0.231096847344
230.0,40.0,-0.229040529922
230.0,40.0,-0.226990281593
230.0,40.0,-0.22494613239
230.0,40.0,-0.222908112263
230.0,40.0,-0.220876251082
230.0,40.0,-0.218850578632
230.0,40.0,-0.216831124618
230.0,40.0,-0.214817918662
230.0,40.0,-0.212810990301
230.0,40.0,-0.210810368989
230.0,40.0,-0.208816084099
230.0,40.0,-0.206828164917
230.0,40.0,-0.204846640645
230.0,40.0,-0.202871540401
230.0,40.0,-0.200902893218
230.0,40.0,-0.198940728044
230.0,40.0,-0.196985073742
230.0,40.0,-0.195035959087
230.0,40.0,-0.193093412769
230.0,40.0,-0.191157463394
230.0,40.0,-0.189228139478
230.0,40.0,-0.187305469451
230.0,40.0,-0.185389481656
230.0,40.0,-0.183480204348
230.0,40.0,-0.181577665697
230.0,40.0,-0.17968189378
230.0,40.0,-0.177792916588
230.0,40.0,-0.175910762025
230.0,40.0,-0.174035457904
230.0,40.0,-0.172167031948
230.0,40.0,-0.170305511793
230.0,40.0,-0.168450924983
230.0,40.0,-0.166603298972
230.0,40.0,-0.164762661126
230.0,40.0,-0.162929038717
230.0,40.0,-0.161102458929
230.0,40.0,-0.159282948853
230.0,40.0,-0.157470535489
230.0,40.0,-0.155665245745
230.0,40.0,-0.153867106437
230.0,40.0,-0.152076144289
230.0,40.0,-0.150292385933
230.0,40.0,-0.148515857907
230.0,40.0,-0.146746586657
230.0,40.0,-0.144984598533
230.0,40.0,-0.143229919795
230.0,40.0,-0.141482576608
230.0,40.0,-0.13974259504
230.0,40.0,-0.138010001068
230.0,40.0,-0.136284820573
230.0,50.0,-0.13456707934
230.0,50.0,-0.132856803062
230.0,50.0,-0.131154017332
230.0,50.0,-0.12945874765
230.0,50.0,-0.127771019421
230.0,50.0,-0.12609085795
230.0,50.0,-0.124418288448
230.0,50.0,-0.12275333603
230.0,50.0,-0.121096025713
230.0,50.0,-0.119446382414
230.0,50.0,-0.117804430957
230.0,50.0,-0.116170196066
230.0,50.0,-0.114543702366
230.0,50.0,-0.112924974385
230.0,50.0,-0.111314036552
230.0,50.0,-0.109710913198
230.0,50.0,-0.108115628553
230.0,50.0,-0.10652820675
230.0,50.0,-0.10494867182
230.0,50.0,-0.103377047697
230.0,50.0,-0.101813358212
230.0,50.0,-0.100257627099
230.0,50.0,-0.0987098779871
230.0,50.0,-0.0971701344089
230.0,50.0,-0.0956384197936
230.0,50.0,-0.0941147574698
230.0,50.0,-0.0925991706645
230.0,50.0,-0.091091682503
230.0,50.0,-0.0895923160086
230.0,50.0,-0.0881010941023
230.0,50.0,-0.0866180396029
230.0,50.0,-0.0851431752263
240.0,50.0,-0.0836765235856
240.0,50.0,-0.0822181071907
240.0,50.0,-0.0807679484482
240.0,50.0,-0.0793260696609
240.0,50.0,-0.077892493028
240.0,50.0,-0.0764672406446
240.0,50.0,-0.0750503345014
240.0,50.0,-0.0736417964847
240.0,50.0,-0.0722416483761
240.0,50.0,-0.0708499118521
240.0,50.0,-0.0694666084841
240.0,50.0,-0.0680917597381
240.0,50.0,-0.0667253869745
240.0,50.0,-0.0653675114478
240.0,50.0,-0.0640181543065
240.0,50.0,-0.0626773365928
240.0,50.0,-0.0613450792424
240.0,50.0,-0.0600214030844
240.0,50.0,-0.0587063288408
240.0,50.0,-0.0573998771265
240.0,50.0,-0.0561020684492
240.0,50.0,-0.054812923209
240.0,50.0,-0.0535324616981
240.0,50.0,-0.0522607041009
240.0,50.0,-0.0509976704934
240.0,50.0,-0.0497433808434
240.0,50.0,-0.0484978550102
240.0,60.0,-0.0472611127439
240.0,60.0,-0.0460331736861
240.0,60.0,-0.0448140573688
240.0,60.0,-0.0436037832148
240.0,60.0,-0.0424023705372
240.0,60.0,-0.0412098385394
240.0,60.0,-0.0400262063146
240.0,60.0,-0.0388514928461
240.0,60.0,-0.0376857170065
240.0,60.0,-0.0365288975581
240.0,60.0,-0.0353810531521
240.0,60.0,-0.0342422023289
240.0,60.0,-0.0331123635178
240.0,60.0,-0.0319915550367
240.0,60.0,-0.0308797950917
240.0,60.0,-0.0297771017775
240.0,60.0,-0.0286834930768
240.0,60.0,-0.0275989868601
240.0,60.0,-0.0265236008856
240.0,60.0,-0.025457352799
240.0,60.0,-0.0244002601335
240.0,60.0,-0.0233523403093
240.0,60.0,-0.0223136106337
240.0,60.0,-0.0212840883007
240.0,60.0,-0.0202637903909
240.0,60.0,-0.0192527338713
240.0,60.0,-0.0182509355954
240.0,60.0,-0.0172584123026
240.0,60.0,-0.0162751806182
240.0,60.0,-0.0153012570532
240.0,60.0,-0.0143366580044
240.0,60.0,-0.0133813997539
240.0,60.0,-0.0124354984688
240.0,60.0,-0.0114989702015
240.0,60.0,-0.0105718308893
240.0,60.0,-0.00965409635406
240.0,60.0,-0.0087457823024
240.0,60.0,-0.0078469043252
240.0,60.0,-0.00695747789761
240.0,60.0,-0.00607751837886
240.0,60.0,-0.00520704101209
240.0,60.0,-0.00434606092419
240.0,60.0,-0.00349459312565
240.0,60.0,-0.00265265251039
240.0,60.0,-0.0018202538556
240.0,60.0,-0.000997411821633
240.0,60.0,-0.000184140951774
240.0,60.0,0.000619544327852
240.0,60.0,0.00141362970846
240.0,60.0,0.00219810099873
240.0,60.0,0.00297294412501
240.0,60.0,0.00373814513139
240.0,60.0,0.0044936901799
240.0,60.0,0.00523956555066
240.0,60.0,0.00597575764199
240.0,60.0,0.00670225297057
240.0,60.0,0.00741903817159
240.0,60.0,0.00812609999888
240.0,60.0,0.00882342532506
240.0,70.0,0.00951100114167
240.0,70.0,0.0101888145593
240.0,70.0,0.0108568528078
240.0,70.0,0.0115151032363
240.0,70.0,0.0121635533133
240.0,70.0,0.0128021906271
240.0,70.0,0.0134310028856
250.0,70.0,0.0140499779166
250.0,70.0,0.0146591036679
250.0,70.0,0.0152583682075
250.0,70.0,0.0158477597234
250.0,70.0,0.0164272665243
250.0,70.0,0.0169968770391
250.0,70.0,0.0175565798176
250.0,70.0,0.0181063635301
250.0,70.0,0.0186462169679
250.0,70.0,0.0191761290433
250.0,70.0,0.0196960887897
250.0,70.0,0.0202060853616
250.0,70.0,0.0207061080351
250.0,70.0,0.0211961462074
250.0,70.0,0.0216761893977
250.0,70.0,0.0221462272465
250.0,70.0,0.0226062495162
250.0,70.0,0.0230562460914
250.0,70.0,0.0234962069783
250.0,70.0,0.0239261223055
250.0,70.0,0.0243459823237
250.0,70.0,0.0247557774059
250.0,70.0,0.0251554980478
250.0,70.0,0.0255451348673
250.0,70.0,0.0259246786053
250.0,70.0,0.0262941201252
250.0,70.0,0.0266534504133
250.0,70.0,0.0270026605789
250.0,70.0,0.0273417418544
250.0,70.0,0.0276706855952
250.0,70.0,0.02798948328
250.0,70.0,0.028298126511
250.0,70.0,0.0285966070135
250.0,70.0,0.0288849166366
250.0,70.0,0.029163047353
250.0,70.0,0.0294309912589
250.0,70.0,0.0296887405744
250.0,70.0,0.0299362876435
250.0,70.0,0.0301736249342
250.0,70.0,0.0304007450384
250.0,70.0,0.0306176406722
250.0,70.0,0.0308243046761
250.0,70.0,0.0310207300145
250.0,70.0,0.0312069097766
250.0,70.0,0.0313828371756
250.0,70.0,0.0315485055497
250.0,70.0,0.0317039083614
250.0,70.0,0.0318490391978
250.0,70.0,0.0319838917712
250.0,70.0,0.0321084599181
250.0,70.0,0.0322227376005
250.0,70.0,0.032326718905
250.0,80.0,0.0324203980432
250.0,80.0,0.0325037693522
250.0,80.0,0.0325768272937
250.0,80.0,0.0326395664552
250.0,80.0,0.032691981549
250.0,80.0,0.0327340674132
250.0,80.0,0.032765819011
250.0,80.0,0.0327872314313
250.0,80.0,0.0327982998883
250.0,80.0,0.032799019722
250.0,80.0,0.0327893863981
250.0,80.0,0.0327693955078
250.0,80.0,0.0327390427683
250.0,80.0,0.0326983240223
250.0,80.0,0.0326472352388
250.0,80.0,0.0325857725124
250.0,80.0,0.0325139320637
250.0,80.0,0.0324317102395
250.0,80.0,0.0323391035125
250.0,80.0,0.0322361084815
250.0,80.0,0.0321227218716
250.0,80.0,0.0319989405341
250.0,80.0,0.0318647614464
250.0,80.0,0.0317201817121
250.0,80.0,0.0315651985615
250.0,80.0,0.031399809351
250.0,80.0,0.0312240115633
250.0,80.0,0.0310378028077
250.0,80.0,0.03084118082
250.0,80.0,0.0306341434624
250.0,80.0,0.0304166887237
250.0,80.0,0.0301888147192
250.0,80.0,0.0299505196908
250.0,80.0,0.0297018020071
250.0,80.0,0.0294426601633
250.0,80.0,0.0291730927813
250.0,80.0,0.0288930986097
250.0,80.0,0.0286026765237
250.0,80.0,0.0283018255254
250.0,80.0,0.0279905447437
250.0,80.0,0.0276688334342
260.0,80.0,0.0273366909793
260.0,80.0,0.0269941168882
260.0,80.0,0.026641110797
260.0,80.0,0.0262776724687
260.0,80.0,0.0259038017931
260.0,80.0,0.0255194987868
260.0,80.0,0.0251247635935
260.0,80.0,0.0247195964837
260.0,80.0,0.0243039978548
260.0,80.0,0.023877968231
260.0,80.0,0.0234415082637
260.0,80.0,0.0229946187311
260.0,80.0,0.0225373005382
260.0,80.0,0.0220695547171
260.0,80.0,0.0215913824268
260.0,80.0,0.0211027849533
260.0,80.0,0.0206037637095
260.0,80.0,0.020094320235
260.0,90.0,0.0195744561968
260.0,90.0,0.0190441733885
260.0,90.0,0.0185034737306
260.0,90.0,0.0179523592707
260.0,90.0,0.0173908321833
260.0,90.0,0.0168188947695
260.0,90.0,0.0162365494577
260.0,90.0,0.0156437988029
260.0,90.0,0.0150406454871
260.0,90.0,0.014427092319
260.0,90.0,0.0138031422342
260.0,90.0,0.0131687982953
260.0,90.0,0.0125240636913
260.0,90.0,0.0118689417384
260.0,90.0,0.0112034358792
260.0,90.0,0.0105275496832
260.0,90.0,0.00984128684676
260.0,90.0,0.0091446511926
260.0,90.0,0.00843764667032
260.0,90.0,0.00772027735609
260.0,90.0,0.00699254745268
260.0,90.0,0.00625446128946
260.0,90.0,0.0055060233223
260.0,90.0,0.00474723813364
260.0,90.0,0.00397811043236
260.0,90.0,0.00319864505379
260.0,90.0,0.00240884695967
260.0,90.0,0.00160872123814
260.0,90.0,0.000798273103626
260.0,90.0,-2.24921031069e-05
260.0,90.0,-0.00085356891506
260.0,90.0,-0.00169495173902
260.0,90.0,-0.00254663485559
260.0,90.0,-0.00340861241926
260.0,90.0,-0.00428087845844
260.0,90.0,-0.00516342687549
260.0,90.0,-0.0060562514468
260.0,90.0,-0.00695934582282
260.0,90.0,-0.00787270352809
260.0,90.0,-0.00879631796135
260.0,90.0,-0.00973018239553
260.0,90.0,-0.0106742899778
260.0,90.0,-0.0116286337298
260.0,90.0,-0.0125932065474
260.0,90.0,-0.0135680012009
260.0,90.0,-0.0145530103351
260.0,90.0,-0.0155482264696
260.0,90.0,-0.0165536419983
260.0,90.0,-0.01756924919
260.0,90.0,-0.0185950401881
260.0,90.0,-0.0196310070109
260.0,90.0,-0.0206771415515
260.0,90.0,-0.0217334355781
260.0,90.0,-0.0227998807337
260.0,90.0,-0.0238764685365
260.0,90.0,-0.0249631903799
260.0,90.0,-0.0260600375324
260.0,90.0,-0.027167001138
260.0,90.0,-0.0282840722158
260.0,90.0,-0.0294112416606
260.0,100.0,-0.0305485002425
260.0,100.0,-0.0316958386074
260.0,100.0,-0.0328532472768
260.0,100.0,-0.0340207166481
260.0,100.0,-0.0351982369942
260.0,100.0,-0.0363857984643
260.0,100.0,-0.0375833910834
260.0,100.0,-0.0387910047527
260.0,100.0,-0.0400086292496
260.0,100.0,-0.0412362542277
260.0,100.0,-0.0424738692169
260.0,100.0,-0.0437214636239
260.0,100.0,-0.0449790267314
260.0,100.0,-0.0462465476993
260.0,100.0,-0.0475240155638
270.0,100.0,-0.0488114192382
270.0,100.0,-0.0501087475126
270.0,100.0,-0.0514159890541
270.0,100.0,-0.052733132407
270.0,100.0,-0.0540601659928
270.0,100.0,-0.0553970781103
270.0,100.0,-0.0567438569358
270.0,100.0,-0.058100490523
270.0,100.0,-0.0594669668033
270.0,100.0,-0.0608432735859
270.0,100.0,-0.0622293985577
270.0,100.0,-0.0636253292838
270.0,100.0,-0.065031053207
270.0,100.0,-0.0664465576486
270.0,100.0,-0.0678718298081
270.0,100.0,-0.0693068567633
270.0,100.0,-0.0707516254706
270.0,100.0,-0.072206122765
270.0,100.0,-0.0736703353603
270.0,100.0,-0.0751442498491
270.0,100.0,-0.0766278527031
270.0,100.0,-0.0781211302729
270.0,100.0,-0.0796240687884
270.0,100.0,-0.0811366543591
270.0,100.0,-0.0826588729735
270.0,100.0,-0.0841907105002
270.0,100.0,-0.0857321526871
270.0,100.0,-0.0872831851622
270.0,100.0,-0.0888437934334
270.0,100.0,-0.0904139628887
270.0,100.0,-0.0919936787964
270.0,100.0,-0.0935829263052
270.0,100.0,-0.0951816904441
270.0,100.0,-0.0967899561229
270.0,100.0,-0.0984077081321
270.0,100.0,-0.100034931143
270.0,100.0,-0.101671609709
270.0,100.0,-0.103317728263
270.0,100.0,-0.10497327112
270.0,100.0,-0.106638222476
270.0,100.0,-0.108312566411
270.0,100.0,-0.109996286882
270.0,100.0,-0.111689367734
270.0,100.0,-0.113391792688
270.0,110.0,-0.115103545352
270.0,110.0,-0.116824609213
270.0,110.0,-0.118554967643
270.0,110.0,-0.120294603894
270.0,110.0,-0.122043501104
270.0,110.0,-0.123801642291
270.0,110.0,-0.125569010357
270.0,110.0,-0.127345588089
270.0,110.0,-0.129131358155
270.0,110.0,-0.130926303108
270.0,110.0,-0.132730405384
270.0,110.0,-0.134543647303
270.0,110.0,-0.13636601107
270.0,110.0,-0.138197478772
270.0,110.0,-0.140038032383
270.0,110.0,-0.141887653761
270.0,110.0,-0.143746324646
270.0,110.0,-0.145614026667
270.0,110.0,-0.147490741334
270.0,110.0,-0.149376450046
270.0,110.0,-0.151271134084
270.0,110.0,-0.153174774617
270.0,110.0,-0.155087352699
270.0,110.0,-0.157008849269
270.0,110.0,-0.158939245153
270.0,110.0,-0.160878521064
270.0,110.0,-0.162826657599
270.0,110.0,-0.164783635243
270.0,110.0,-0.166749434369
270.0,110.0,-0.168724035235
270.0,110.0,-0.170707417988
270.0,110.0,-0.172699562659
270.0,110.0,-0.174700449171
270.0,110.0,-0.176710057331
270.0,110.0,-0.178728366837
270.0,110.0,-0.180755357271
270.0,110.0,-0.182791008107
270.0,110.0,-0.184835298706
270.0,110.0,-0.186888208317
270.0,110.0,-0.18894971608
270.0,110.0,-0.191019801021
