ArrDelay,Distance,ctime,cwday,cdate
12.0,2248,225.0,205,270
2.0,2248,0.0,205,270
1.0,2153,255.0,205,270
27.0,2153,300.0,205,270
8.0,2248,225.0,257,270
4.0,2153,255.0,257,270
19.0,2153,300.0,257,270
23.0,2153,345.0,257,270
2.0,2248,285.0,308,270
12.0,2153,300.0,308,270
1.0,2153,255.0,0,280
30.0,2153,300.0,0,280
9.0,2153,255.0,51,280
9.0,2153,300.0,51,280
10.0,2153,345.0,51,280
8.0,2153,255.0,102,280
14.0,2153,300.0,102,280
13.0,2153,345.0,102,280
11.0,2153,300.0,154,280
4.0,2153,345.0,154,280
190.0,2248,225.0,205,280
16.0,2153,345.0,205,280
9.0,2248,285.0,308,280
24.0,2153,300.0,308,280
34.0,2153,300.0,0,280
1.0,2153,255.0,51,280
1.0,2153,345.0,51,280
3.0,2153,300.0,102,280
19.0,2153,345.0,102,280
6.0,2153,255.0,154,290
24.0,2153,300.0,205,290
2.0,2248,225.0,257,290
24.0,2248,0.0,257,290
7.0,2153,300.0,257,290
10.0,2153,345.0,257,290
9.0,2248,285.0,308,290
51.0,2153,255.0,308,290
13.0,2153,300.0,308,290
8.0,2248,225.0,0,290
34.0,2153,255.0,0,290
2.0,2248,225.0,102,290
12.0,2153,255.0,102,290
12.0,2248,225.0,154,290
33.0,2153,255.0,154,290
6.0,2153,345.0,154,290
1.0,2248,225.0,205,290
19.0,2248,0.0,205,290
10.0,2153,255.0,205,290
17.0,2153,300.0,205,290
16.0,2153,345.0,205,290
7.0,2248,225.0,257,290
40.0,2153,255.0,257,290
1.0,2153,300.0,257,290
30.0,2153,345.0,257,290
171.0,2248,285.0,308,290
54.0,2248,0.0,308,290
178.0,2153,300.0,308,290
8.0,2248,225.0,51,300
31.0,2248,0.0,51,300
18.0,2153,240.0,51,300
27.0,2153,300.0,51,300
2.0,2153,345.0,51,300
10.0,2248,225.0,102,300
16.0,2153,240.0,102,300
18.0,2153,300.0,102,300
13.0,2153,345.0,102,300
10.0,2248,225.0,154,300
52.0,2153,240.0,154,300
10.0,2153,300.0,154,300
5.0,2153,345.0,154,300
15.0,2153,345.0,205,300
34.0,2153,240.0,257,300
32.0,2153,300.0,257,300
21.0,2153,345.0,257,300
44.0,944,285.0,205,290
26.0,760,270.0,205,290
15.0,187,225.0,205,290
41.0,2248,300.0,205,290
44.0,1069,315.0,205,290
29.0,2248,210.0,205,290
13.0,1989,240.0,205,290
89.0,2586,255.0,205,290
15.0,2475,285.0,205,290
20.0,589,255.0,205,290
25.0,2421,315.0,205,290
2.0,1626,240.0,205,290
8.0,944,210.0,205,290
5.0,2475,330.0,205,290
63.0,2248,90.0,205,290
29.0,1069,225.0,205,290
5.0,944,330.0,205,290
58.0,1005,285.0,205,290
1.0,1989,90.0,257,290
20.0,760,270.0,257,290
25.0,187,225.0,257,290
11.0,2586,225.0,257,290
8.0,2248,300.0,257,290
3.0,2248,210.0,257,290
4.0,1989,240.0,257,290
2.0,2454,210.0,257,290
17.0,2475,285.0,257,290
10.0,2421,315.0,257,290
24.0,1626,240.0,257,290
2.0,2475,330.0,257,290
2.0,2248,90.0,257,290
11.0,2475,105.0,257,290
24.0,1005,285.0,257,290
18.0,944,285.0,308,290
25.0,2475,225.0,308,290
13.0,760,270.0,308,290
55.0,187,225.0,308,290
5.0,2586,225.0,308,290
5.0,2248,285.0,308,290
64.0,760,225.0,308,290
4.0,1989,225.0,308,290
17.0,2446,225.0,308,290
6.0,2454,210.0,308,290
3.0,589,225.0,308,290
22.0,1626,240.0,308,290
5.0,944,210.0,308,290
7.0,760,345.0,308,290
1.0,2586,90.0,308,290
13.0,944,285.0,0,290
14.0,760,270.0,0,290
13.0,187,225.0,0,290
17.0,2475,255.0,0,290
11.0,2421,210.0,0,290
1.0,2446,225.0,0,290
14.0,2248,210.0,0,290
8.0,2454,210.0,0,290
18.0,2421,315.0,0,290
6.0,1626,240.0,0,290
7.0,760,345.0,0,290
41.0,2475,345.0,0,290
8.0,1069,225.0,0,290
4.0,944,330.0,0,290
5.0,1005,135.0,0,290
11.0,760,345.0,0,290
5.0,1989,345.0,0,290
21.0,760,270.0,51,290
7.0,1090,195.0,51,290
23.0,187,225.0,51,290
30.0,1989,240.0,51,290
3.0,2475,285.0,51,290
2.0,1626,240.0,51,290
1.0,944,210.0,51,290
5.0,760,345.0,51,290
4.0,2586,90.0,51,290
5.0,1069,135.0,51,290
7.0,1090,225.0,51,290
9.0,760,270.0,102,290
4.0,1989,240.0,102,290
18.0,2475,285.0,102,290
17.0,2421,315.0,102,290
45.0,1626,240.0,102,290
8.0,944,210.0,102,290
24.0,944,330.0,102,290
3.0,1005,285.0,102,290
5.0,2475,225.0,154,290
13.0,2586,225.0,154,290
20.0,2475,255.0,154,290
2.0,2248,285.0,154,290
1.0,1090,270.0,154,290
6.0,2421,210.0,154,290
31.0,1989,225.0,154,290
34.0,2248,210.0,154,290
22.0,2454,210.0,154,290
13.0,2586,255.0,154,290
21.0,2475,285.0,154,290
16.0,2421,315.0,154,290
26.0,1626,240.0,154,290
7.0,944,210.0,154,290
15.0,2475,345.0,154,290
9.0,2586,330.0,154,290
1.0,2586,90.0,154,290
5.0,2248,345.0,154,290
15.0,2248,90.0,154,290
24.0,2421,90.0,154,290
4.0,2475,75.0,154,290
7.0,2475,105.0,154,290
29.0,1989,345.0,154,290
4.0,1989,90.0,205,290
29.0,760,270.0,205,290
15.0,2586,225.0,205,290
10.0,2248,300.0,205,290
2.0,1090,270.0,205,290
1.0,2421,210.0,205,290
11.0,1069,315.0,205,290
8.0,2153,210.0,205,290
5.0,2248,210.0,205,290
7.0,1989,240.0,205,290
6.0,2454,210.0,205,290
13.0,2475,285.0,205,290
6.0,2421,315.0,205,290
51.0,1626,240.0,205,290
24.0,944,210.0,205,290
45.0,1597,270.0,205,290
4.0,2475,345.0,205,290
17.0,2248,90.0,205,290
11.0,2421,90.0,205,290
4.0,2475,75.0,205,290
19.0,1069,225.0,205,290
97.0,944,330.0,205,290
13.0,1090,225.0,205,290
6.0,1989,345.0,205,290
11.0,760,270.0,257,290
69.0,187,225.0,257,290
5.0,2586,225.0,257,290
18.0,2446,225.0,257,290
6.0,2248,210.0,257,290
9.0,2475,285.0,257,290
6.0,2421,315.0,257,290
33.0,760,345.0,257,290
10.0,1597,270.0,257,290
37.0,2475,345.0,257,290
4.0,2586,330.0,257,290
11.0,2586,90.0,257,290
26.0,2248,90.0,257,290
16.0,944,330.0,257,290
254.0,1005,135.0,257,290
9.0,1989,345.0,257,290
48.0,760,345.0,257,290
5.0,944,285.0,308,290
62.0,760,270.0,308,290
211.0,187,225.0,308,290
15.0,2586,225.0,308,290
90.0,2475,255.0,308,290
104.0,1069,225.0,308,290
26.0,2475,225.0,308,290
31.0,1989,225.0,308,290
138.0,1069,255.0,308,290
27.0,2446,225.0,308,290
4.0,2248,210.0,308,290
124.0,589,285.0,308,290
51.0,1989,240.0,308,290
3.0,589,225.0,308,290
22.0,944,210.0,308,290
101.0,2475,315.0,308,290
82.0,760,345.0,308,290
60.0,760,225.0,308,290
6.0,1597,270.0,308,290
61.0,2586,330.0,308,290
44.0,2248,285.0,308,290
79.0,1626,240.0,308,290
172.0,1069,315.0,308,290
165.0,944,330.0,308,290
110.0,1090,225.0,308,290
222.0,1005,285.0,308,290
24.0,760,345.0,308,290
4.0,187,225.0,0,300
136.0,1090,270.0,0,300
8.0,2248,210.0,0,300
2.0,2475,315.0,0,300
17.0,760,315.0,0,300
4.0,1989,225.0,0,300
8.0,760,225.0,0,300
9.0,2421,90.0,0,300
38.0,2475,75.0,0,300
2.0,2475,105.0,0,300
5.0,1090,225.0,0,300
15.0,1989,345.0,0,300
12.0,760,270.0,51,300
28.0,2475,285.0,51,300
5.0,187,225.0,51,300
7.0,2586,225.0,51,300
23.0,2475,255.0,51,300
12.0,2475,225.0,51,300
19.0,2446,225.0,51,300
25.0,2248,210.0,51,300
49.0,1989,240.0,51,300
5.0,2454,210.0,51,300
6.0,2586,255.0,51,300
5.0,944,210.0,51,300
6.0,2475,315.0,51,300
6.0,760,225.0,51,300
4.0,2475,345.0,51,300
29.0,2586,90.0,51,300
12.0,2248,285.0,51,300
4.0,2248,345.0,51,300
2.0,2421,90.0,51,300
6.0,2475,75.0,51,300
11.0,2475,105.0,51,300
9.0,1989,345.0,51,300
52.0,944,285.0,102,300
106.0,760,270.0,102,300
21.0,2475,285.0,102,300
43.0,187,225.0,102,300
12.0,2586,225.0,102,300
5.0,2475,255.0,102,300
76.0,1069,225.0,102,300
20.0,2475,225.0,102,300
20.0,1069,255.0,102,300
30.0,2446,225.0,102,300
29.0,2248,210.0,102,300
3.0,1989,240.0,102,300
29.0,2454,210.0,102,300
6.0,2586,255.0,102,300
17.0,589,255.0,102,300
55.0,2421,315.0,102,300
34.0,944,210.0,102,300
55.0,2475,315.0,102,300
56.0,760,315.0,102,300
12.0,760,225.0,102,300
17.0,2475,345.0,102,300
57.0,2586,330.0,102,300
9.0,2248,300.0,102,300
11.0,2248,90.0,102,300
30.0,1626,240.0,102,300
15.0,2153,210.0,102,300
24.0,2475,75.0,102,300
9.0,2475,105.0,102,300
32.0,1069,315.0,102,300
20.0,944,135.0,102,300
15.0,944,330.0,102,300
46.0,1005,135.0,102,300
40.0,1005,285.0,102,300
9.0,1989,345.0,102,300
31.0,760,270.0,154,300
13.0,2475,285.0,154,300
12.0,2586,225.0,154,300
1.0,2475,255.0,154,300
30.0,2475,225.0,154,300
86.0,1090,270.0,154,300
18.0,2446,225.0,154,300
9.0,2248,210.0,154,300
4.0,1989,240.0,154,300
14.0,589,255.0,154,300
23.0,2421,315.0,154,300
14.0,2475,315.0,154,300
8.0,760,315.0,154,300
23.0,760,225.0,154,300
34.0,2586,90.0,154,300
26.0,1626,240.0,154,300
4.0,2153,210.0,154,300
6.0,2475,75.0,154,300
63.0,2475,105.0,154,300
14.0,1069,315.0,154,300
18.0,944,330.0,154,300
1.0,1989,345.0,154,300
6.0,944,285.0,205,300
25.0,760,270.0,205,300
34.0,2475,285.0,205,300
26.0,187,225.0,205,300
19.0,2586,225.0,205,300
65.0,2475,255.0,205,300
15.0,1069,225.0,205,300
18.0,1090,270.0,205,300
21.0,1069,255.0,205,300
6.0,2446,225.0,205,300
10.0,2248,210.0,205,300
28.0,2454,210.0,205,300
19.0,2586,255.0,205,300
39.0,589,255.0,205,300
12.0,2421,315.0,205,300
33.0,944,210.0,205,300
7.0,2475,315.0,205,300
66.0,760,315.0,205,300
34.0,760,225.0,205,300
19.0,2475,345.0,205,300
20.0,2586,330.0,205,300
16.0,2586,90.0,205,300
3.0,2248,345.0,205,300
3.0,2248,90.0,205,300
30.0,1626,240.0,205,300
14.0,2475,75.0,205,300
16.0,2475,105.0,205,300
14.0,1069,135.0,205,300
22.0,1069,315.0,205,300
149.0,944,330.0,205,300
6.0,1005,135.0,205,300
7.0,1005,285.0,205,300
12.0,1090,195.0,205,300
7.0,760,345.0,205,300
35.0,944,285.0,257,300
6.0,1989,90.0,257,300
52.0,760,270.0,257,300
8.0,2475,285.0,257,300
8.0,187,225.0,257,300
14.0,2586,225.0,257,300
5.0,2475,255.0,257,300
13.0,2475,225.0,257,300
7.0,2446,225.0,257,300
3.0,2248,210.0,257,300
2.0,1989,240.0,257,300
6.0,2454,210.0,257,300
26.0,2586,255.0,257,300
12.0,589,255.0,257,300
17.0,2421,315.0,257,300
13.0,760,315.0,257,300
22.0,760,225.0,257,300
4.0,2475,345.0,257,300
1.0,2586,330.0,257,300
19.0,2586,90.0,257,300
12.0,2421,90.0,257,300
8.0,1626,240.0,257,300
7.0,2153,210.0,257,300
8.0,1069,315.0,257,300
7.0,944,330.0,257,300
31.0,1005,285.0,257,300
42.0,1989,345.0,257,300
4.0,184,210.0,154,270
2.0,184,210.0,257,270
89.0,184,210.0,0,280
13.0,184,210.0,51,280
16.0,184,210.0,102,280
5.0,184,210.0,205,280
8.0,184,210.0,257,280
47.0,184,210.0,308,280
17.0,184,210.0,0,280
42.0,184,210.0,51,280
7.0,184,210.0,154,290
4.0,184,210.0,257,290
7.0,184,210.0,308,290
5.0,184,210.0,51,290
4.0,184,210.0,102,290
34.0,184,210.0,205,290
5.0,184,210.0,257,290
210.0,184,210.0,308,290
68.0,184,210.0,205,300
6.0,184,210.0,257,300
10.0,340,240.0,308,270
69.0,340,240.0,0,280
2.0,340,240.0,102,280
13.0,340,240.0,154,280
3.0,340,240.0,205,280
4.0,340,240.0,257,280
27.0,340,240.0,0,280
37.0,340,240.0,308,290
24.0,340,240.0,0,290
57.0,340,240.0,154,290
2.0,340,240.0,257,290
13.0,340,240.0,51,300
66.0,340,240.0,102,300
26.0,340,240.0,154,300
6.0,340,240.0,205,300
14.0,340,240.0,257,300
22.0,425,210.0,0,280
38.0,425,210.0,51,280
4.0,425,210.0,102,280
19.0,425,210.0,257,280
2.0,425,210.0,0,280
3.0,425,210.0,257,290
109.0,425,210.0,308,290
25.0,426,300.0,154,270
1.0,426,300.0,205,270
12.0,426,300.0,257,270
52.0,426,300.0,0,280
10.0,426,300.0,154,280
15.0,426,300.0,205,280
19.0,426,300.0,0,280
24.0,426,300.0,205,290
41.0,426,300.0,257,290
34.0,426,300.0,0,300
45.0,426,300.0,102,300
8.0,426,300.0,205,300
3.0,187,105.0,205,270
66.0,187,105.0,257,270
22.0,187,105.0,205,280
2.0,187,105.0,102,280
7.0,187,105.0,205,290
12.0,187,105.0,257,290
1.0,187,105.0,308,290
6.0,187,105.0,51,300
1.0,187,105.0,102,300
23.0,187,105.0,205,300
15.0,187,105.0,257,300
2.0,187,135.0,257,270
3.0,187,135.0,0,280
5.0,187,135.0,205,280
4.0,187,135.0,205,290
32.0,187,135.0,0,290
89.0,187,135.0,102,300
15.0,187,135.0,205,300
13.0,187,135.0,257,300
45.0,187,315.0,154,270
3.0,187,315.0,0,280
3.0,187,315.0,51,280
5.0,187,315.0,308,280
15.0,187,315.0,0,280
4.0,187,315.0,102,280
34.0,187,315.0,205,290
23.0,187,315.0,257,290
13.0,187,315.0,257,290
21.0,187,315.0,102,300
40.0,187,315.0,257,300
190.0,187,285.0,154,270
16.0,187,285.0,205,270
5.0,187,285.0,257,270
2.0,187,285.0,308,270
72.0,187,285.0,0,280
3.0,187,285.0,102,280
59.0,187,285.0,154,280
61.0,187,285.0,205,280
18.0,187,285.0,257,280
42.0,187,285.0,0,280
11.0,187,285.0,102,280
92.0,187,285.0,205,290
25.0,187,285.0,257,290
18.0,187,285.0,0,290
41.0,187,285.0,154,290
7.0,187,285.0,205,290
28.0,187,285.0,257,290
24.0,187,285.0,0,300
4.0,187,285.0,154,300
34.0,187,285.0,205,300
7.0,187,285.0,257,300
187.0,187,195.0,308,270
42.0,187,195.0,0,280
50.0,187,195.0,205,280
11.0,187,195.0,0,280
6.0,187,195.0,51,280
41.0,187,195.0,102,280
21.0,187,195.0,154,290
8.0,187,195.0,205,290
23.0,187,195.0,257,290
11.0,187,195.0,308,290
12.0,187,195.0,51,290
5.0,187,195.0,102,290
33.0,187,195.0,308,290
8.0,187,195.0,0,300
9.0,187,195.0,51,300
33.0,187,195.0,102,300
42.0,187,255.0,308,290
21.0,426,225.0,0,280
22.0,426,225.0,308,280
15.0,426,225.0,0,280
2.0,426,225.0,51,280
15.0,426,225.0,102,280
15.0,426,225.0,154,290
13.0,426,225.0,308,290
1.0,426,225.0,0,290
9.0,426,225.0,51,290
23.0,426,225.0,205,290
3.0,426,225.0,0,300
94.0,426,225.0,102,300
71.0,426,225.0,205,300
1.0,426,225.0,257,300
7.0,426,195.0,154,280
2.0,426,195.0,205,280
32.0,426,195.0,257,280
3.0,187,225.0,154,270
55.0,187,225.0,308,270
97.0,187,225.0,0,280
5.0,187,225.0,51,280
22.0,187,225.0,308,280
18.0,187,225.0,0,280
1.0,187,225.0,51,280
38.0,187,225.0,205,290
13.0,187,225.0,257,290
116.0,187,225.0,308,290
25.0,187,225.0,0,290
12.0,187,225.0,102,290
18.0,187,225.0,51,300
26.0,187,225.0,102,300
28.0,187,225.0,205,300
25.0,187,225.0,257,300
36.0,426,150.0,154,270
37.0,426,150.0,51,280
10.0,426,150.0,154,290
13.0,426,150.0,51,300
6.0,426,150.0,154,300
2.0,426,150.0,205,300
4.0,426,150.0,257,300
3.0,426,105.0,257,270
2.0,426,105.0,154,280
8.0,426,105.0,205,280
8.0,426,105.0,154,290
8.0,426,105.0,257,290
47.0,426,105.0,51,290
10.0,426,105.0,154,290
2.0,426,105.0,0,300
4.0,426,105.0,51,300
19.0,426,105.0,102,300
12.0,426,105.0,205,300
370.0,892,210.0,308,270
9.0,892,210.0,308,290
4.0,892,210.0,154,290
21.0,892,210.0,308,290
56.0,892,210.0,51,300
13.0,892,210.0,102,300
3.0,213,180.0,154,290
6.0,213,105.0,154,270
1.0,213,105.0,205,280
12.0,213,105.0,0,300
1.0,213,105.0,51,300
7.0,213,105.0,102,300
16.0,213,270.0,154,270
20.0,213,270.0,205,270
22.0,213,270.0,257,270
67.0,213,285.0,308,270
88.0,213,270.0,0,280
2.0,213,270.0,102,280
26.0,213,270.0,205,280
9.0,213,270.0,257,280
22.0,213,285.0,308,280
43.0,213,270.0,0,280
2.0,213,270.0,51,280
27.0,213,270.0,154,290
5.0,213,270.0,0,290
8.0,213,270.0,102,290
15.0,213,270.0,205,290
1.0,213,270.0,257,290
99.0,213,270.0,0,300
46.0,213,270.0,102,300
25.0,213,270.0,154,300
63.0,213,270.0,205,300
23.0,213,270.0,257,300
155.0,213,210.0,0,280
16.0,213,210.0,0,280
28.0,213,210.0,0,290
74.0,213,210.0,0,300
9.0,213,225.0,257,270
70.0,213,225.0,0,280
32.0,213,225.0,51,280
11.0,213,225.0,102,280
7.0,213,225.0,257,280
46.0,213,225.0,308,280
6.0,213,225.0,0,280
36.0,213,225.0,51,280
51.0,213,225.0,102,280
19.0,213,225.0,154,290
4.0,213,225.0,257,290
8.0,213,225.0,308,290
29.0,213,225.0,205,290
3.0,213,225.0,257,290
334.0,213,225.0,308,290
12.0,213,225.0,0,300
24.0,213,225.0,51,300
74.0,213,225.0,205,300
11.0,213,225.0,257,300
8.0,1028,330.0,0,280
4.0,1028,330.0,257,280
1.0,1028,330.0,0,280
20.0,1028,330.0,205,290
9.0,1028,330.0,205,290
64.0,1028,330.0,308,290
27.0,1028,330.0,0,300
8.0,1028,330.0,205,300
5.0,1028,150.0,154,270
6.0,1028,150.0,102,280
1.0,1028,150.0,154,280
3.0,1028,150.0,308,280
8.0,1028,150.0,0,280
2.0,1028,150.0,205,290
15.0,1028,150.0,257,290
40.0,1028,150.0,102,300
30.0,1028,150.0,205,300
16.0,1028,150.0,257,300
6.0,508,225.0,308,270
10.0,508,225.0,51,280
8.0,508,225.0,308,280
11.0,508,225.0,205,290
82.0,508,225.0,308,290
19.0,508,225.0,205,300
1.0,508,345.0,0,280
1.0,508,345.0,102,280
12.0,1028,255.0,154,270
15.0,1028,255.0,205,270
13.0,1028,255.0,308,270
49.0,1028,255.0,0,280
1.0,1028,255.0,51,280
15.0,1028,255.0,102,280
4.0,1028,255.0,154,280
4.0,1028,255.0,205,280
27.0,1028,255.0,0,280
8.0,1028,255.0,154,290
11.0,1028,255.0,257,290
5.0,1028,255.0,308,290
6.0,1028,255.0,0,290
23.0,1028,255.0,102,290
5.0,1028,255.0,154,290
21.0,1028,255.0,102,300
34.0,1028,255.0,154,300
23.0,1028,255.0,205,300
20.0,1028,255.0,257,300
12.0,2475,270.0,154,270
7.0,2475,270.0,257,270
16.0,2475,270.0,0,280
3.0,2475,270.0,51,280
5.0,2475,270.0,102,280
4.0,2475,270.0,257,280
19.0,2475,270.0,308,290
138.0,2475,270.0,51,290
19.0,2475,270.0,154,290
28.0,2475,270.0,205,290
22.0,2475,270.0,257,290
3.0,2475,270.0,0,300
25.0,2475,270.0,51,300
2.0,2475,270.0,102,300
41.0,2475,270.0,154,300
13.0,2475,270.0,205,300
22.0,2475,270.0,257,300
1.0,2475,75.0,205,270
7.0,2475,75.0,308,270
14.0,2475,75.0,51,280
4.0,2475,75.0,102,280
29.0,2475,75.0,102,280
20.0,2475,75.0,154,290
18.0,2475,75.0,51,300
8.0,2475,75.0,102,300
6.0,2586,300.0,154,270
82.0,2586,300.0,257,270
66.0,2586,300.0,0,280
7.0,2586,300.0,51,280
157.0,2586,300.0,102,280
5.0,2586,300.0,257,290
16.0,2586,300.0,0,290
3.0,2586,300.0,154,290
20.0,2586,300.0,205,290
3.0,2586,300.0,257,290
57.0,2586,300.0,308,290
4.0,2586,300.0,51,300
1.0,2586,300.0,102,300
3.0,2586,300.0,205,300
20.0,2586,90.0,257,270
7.0,2586,90.0,205,290
13.0,2586,90.0,257,290
2.0,2586,90.0,154,290
5.0,2586,90.0,257,290
16.0,2586,90.0,257,300
8.0,2586,345.0,154,270
74.0,2586,345.0,205,270
55.0,2586,345.0,257,280
53.0,2586,345.0,257,290
19.0,2586,345.0,154,290
131.0,2586,345.0,308,290
9.0,2586,345.0,0,300
6.0,2586,345.0,51,300
75.0,2586,345.0,102,300
3.0,2586,345.0,154,300
1.0,2586,345.0,205,300
36.0,2586,345.0,257,300
21.0,2475,345.0,154,270
23.0,2475,345.0,205,290
14.0,2475,345.0,51,300
10.0,2475,345.0,102,300
22.0,2475,345.0,154,300
6.0,2475,345.0,257,300
9.0,2586,240.0,154,270
8.0,2586,240.0,154,290
7.0,2586,240.0,154,290
4.0,2586,240.0,205,290
2.0,2586,240.0,154,300
3.0,2586,240.0,257,300
8.0,2475,105.0,154,270
61.0,2475,105.0,205,270
107.0,2475,105.0,51,280
4.0,2475,105.0,154,280
36.0,2475,105.0,205,280
13.0,2475,105.0,154,290
1.0,2475,105.0,257,290
24.0,2475,105.0,51,290
16.0,2475,105.0,102,290
48.0,2475,105.0,154,290
1.0,2475,105.0,205,290
16.0,2475,105.0,0,300
14.0,2475,105.0,51,300
82.0,2475,105.0,102,300
10.0,2475,105.0,154,300
5.0,2475,105.0,205,300
98.0,2475,315.0,154,270
45.0,2475,315.0,205,270
3.0,2475,315.0,257,270
41.0,2475,315.0,0,280
11.0,2475,315.0,51,280
9.0,2475,315.0,205,290
2.0,2475,315.0,154,290
15.0,2475,315.0,257,290
55.0,2475,315.0,308,290
1.0,2475,315.0,51,300
37.0,2475,315.0,102,300
48.0,2475,315.0,205,300
4.0,2475,315.0,257,300
11.0,2475,240.0,154,270
1.0,2475,240.0,51,280
45.0,2475,240.0,205,290
97.0,2475,240.0,308,290
6.0,2475,240.0,102,300
3.0,2475,240.0,205,300
35.0,2475,285.0,154,270
8.0,2475,285.0,257,270
17.0,2475,285.0,0,280
3.0,2475,285.0,51,280
5.0,2475,285.0,154,280
2.0,2475,285.0,0,280
2.0,2475,285.0,51,280
8.0,2475,285.0,205,290
8.0,2475,285.0,257,290
14.0,2475,285.0,0,290
1.0,2475,285.0,102,290
37.0,2475,285.0,154,290
22.0,2475,285.0,205,290
5.0,2475,285.0,257,290
75.0,2475,285.0,308,290
9.0,2475,285.0,51,300
13.0,2475,285.0,102,300
12.0,2475,285.0,154,300
37.0,2475,285.0,205,300
15.0,2475,285.0,257,300
5.0,2475,225.0,154,270
30.0,2475,225.0,0,280
18.0,2475,225.0,257,280
14.0,2475,225.0,154,290
15.0,2475,225.0,0,290
18.0,2475,225.0,205,290
49.0,2475,225.0,257,290
53.0,2475,225.0,308,290
8.0,2475,225.0,102,300
7.0,2475,225.0,154,300
11.0,2475,225.0,205,300
19.0,2475,225.0,257,300
16.0,2446,240.0,154,270
93.0,2446,240.0,308,290
7.0,2446,240.0,154,300
54.0,2586,330.0,205,270
34.0,2586,330.0,0,280
19.0,2586,330.0,51,290
1.0,2586,330.0,154,290
172.0,2586,330.0,308,290
6.0,2586,330.0,51,300
4.0,2586,330.0,205,300
4.0,2586,330.0,257,300
12.0,2475,0.0,205,270
3.0,2475,0.0,257,270
95.0,2475,0.0,308,270
93.0,2475,0.0,51,280
7.0,2475,0.0,154,290
52.0,2475,0.0,308,290
32.0,2248,225.0,102,280
107.0,2421,240.0,257,280
13.0,2421,240.0,308,290
1.0,2421,240.0,257,290
71.0,2421,240.0,308,290
4.0,1391,330.0,0,280
103.0,1391,330.0,308,290
7.0,1391,330.0,102,300
1.0,1391,240.0,257,270
105.0,1391,240.0,154,280
15.0,1391,240.0,205,280
43.0,1391,240.0,308,280
11.0,1391,240.0,154,290
10.0,1391,240.0,205,290
10.0,1391,240.0,0,290
49.0,1391,240.0,102,290
57.0,1391,240.0,308,290
11.0,1391,240.0,154,300
18.0,1623,255.0,308,290
59.0,740,300.0,154,270
15.0,740,300.0,0,280
2.0,740,300.0,154,280
23.0,740,300.0,205,280
2.0,740,300.0,308,280
4.0,740,300.0,0,280
10.0,740,300.0,154,290
25.0,740,300.0,205,290
22.0,740,300.0,257,290
2.0,740,300.0,154,290
3.0,740,300.0,205,290
14.0,740,300.0,257,290
244.0,740,300.0,308,290
43.0,740,300.0,51,300
91.0,740,300.0,102,300
10.0,740,300.0,205,300
54.0,1090,150.0,0,280
9.0,1090,150.0,102,280
10.0,1090,150.0,257,280
45.0,1090,150.0,308,280
11.0,1090,150.0,51,280
4.0,1090,150.0,154,290
28.0,1090,150.0,205,290
10.0,1090,150.0,308,290
7.0,1090,150.0,0,290
2.0,1090,150.0,51,290
3.0,1090,150.0,205,300
19.0,1090,150.0,257,300
29.0,944,210.0,308,270
2.0,944,210.0,257,280
7.0,944,210.0,0,280
13.0,944,210.0,102,280
1.0,944,210.0,154,290
12.0,944,210.0,0,290
48.0,944,210.0,308,290
2.0,944,210.0,102,300
60.0,944,210.0,205,300
14.0,1597,165.0,154,270
16.0,1597,165.0,51,280
14.0,1597,165.0,102,280
7.0,1597,165.0,154,280
6.0,1597,165.0,308,280
41.0,1597,165.0,51,280
19.0,1597,165.0,102,280
16.0,1597,165.0,154,290
26.0,1597,165.0,205,290
14.0,1597,165.0,308,290
32.0,1597,165.0,51,290
24.0,1597,165.0,102,290
191.0,1597,165.0,154,290
33.0,1597,165.0,205,290
17.0,1597,165.0,257,290
29.0,1597,165.0,308,290
17.0,1597,165.0,0,300
13.0,1597,165.0,154,300
8.0,1597,165.0,205,300
31.0,1597,165.0,257,300
163.0,1090,255.0,0,280
105.0,1090,255.0,102,280
21.0,1090,255.0,205,280
56.0,1090,255.0,257,280
96.0,1090,255.0,308,280
42.0,1090,255.0,0,280
8.0,1090,255.0,51,280
16.0,1090,255.0,102,280
86.0,1090,255.0,154,290
91.0,1090,255.0,205,290
16.0,1090,255.0,0,290
66.0,1090,255.0,51,290
19.0,1090,255.0,102,290
6.0,1090,255.0,154,290
43.0,1090,255.0,205,290
15.0,1090,255.0,102,300
45.0,1090,255.0,154,300
424.0,1090,255.0,205,300
13.0,1090,255.0,257,300
4.0,1090,345.0,154,280
1.0,1090,345.0,257,280
26.0,1090,345.0,308,280
65.0,1090,345.0,0,280
22.0,1090,345.0,102,280
92.0,1090,345.0,308,290
1.0,1090,345.0,0,290
103.0,1090,345.0,102,290
28.0,1090,345.0,154,290
49.0,1090,345.0,308,290
3.0,1090,345.0,0,300
75.0,1090,345.0,102,300
8.0,1090,345.0,154,300
7.0,1090,345.0,205,300
19.0,740,240.0,154,270
49.0,740,240.0,0,280
13.0,740,240.0,257,280
6.0,740,240.0,0,280
23.0,740,240.0,51,280
23.0,740,240.0,308,290
16.0,740,240.0,0,290
4.0,740,240.0,154,290
9.0,740,240.0,51,300
10.0,740,240.0,205,300
12.0,1597,240.0,154,270
1.0,1597,240.0,257,270
7.0,1597,240.0,308,270
12.0,1597,240.0,0,280
44.0,1597,240.0,51,280
29.0,1597,240.0,102,280
23.0,1597,240.0,154,280
2.0,1597,240.0,205,280
